"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/NeoGame/Art/MaterialLibrary/Emissive/matEmissive.matEmissive","0","0","3","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","36","2","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","14","24","24","1","20.191641","0","24"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","14","24","24","2","41.469124","0","24"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","14","24","24","1","18.079077","0","24"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","14","33","33","1","0.000000","294","621"
"/InterchangeAssets/gltf/M_Default.M_Default","14","92","92","6","109.646164","0","92"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","14","92","92","6","123.134865","0","92"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","14","92","86","6","125.980576","0","86"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","14","24","24","1","16.493507","0","24"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","14","16","6","2","11.162045","0","6"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","14","92","80","6","60.591591","0","16"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","14","6","6","1","7.342954","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","14","6","0","1","0.000000","0","0"
"/Game/NeoGame/Art/MaterialLibrary/Purple/texture_09_Mat.texture_09_Mat","14","6","6","1","7.195616","0","6"
"/Game/NeoGame/Art/MaterialLibrary/Green/texture_02_Mat.texture_02_Mat","14","6","6","1","0.000000","0","6"
"/Game/NeoGame/Art/MaterialLibrary/Light/texture_06_Mat.texture_06_Mat","14","6","6","1","0.000000","0","6"
"/Game/NeoGame/Art/MaterialLibrary/Orange/texture_09_Mat.texture_09_Mat","14","6","6","1","0.000000","0","6"
"/Game/NeoGame/Art/MaterialLibrary/Red/texture_09_Mat.texture_09_Mat","14","6","6","1","0.000000","0","6"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","14","12","12","1","7.196506","0","12"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","14","48","0","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","14","17","17","1","0.000000","0","17"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","14","24","24","1","15.657062","0","24"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","14","12","12","1","14.459059","0","12"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","14","18","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","14","12","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","14","12","0","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","14","12","0","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","14","12","0","1","0.000000","0","0"
"/Game/NeoGame/Art/MaterialLibrary/Pylon.Pylon","14","6","6","1","0.000000","0","6"
"/Game/NeoGame/Art/MaterialLibrary/Emissive/matEmissive.matEmissive","14","6","6","1","7.181227","0","6"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","14","12","0","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","14","6","6","1","7.342099","0","6"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","14","16","16","1","16.319443","0","16"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","14","24","24","1","14.766604","0","24"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","14","16","16","1","14.291183","0","16"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","14","18","0","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","14","12","0","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","14","8","0","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","14","8","0","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","14","11","0","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","14","0","56","6","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","14","0","28","6","0.000000","0","2"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","14","0","2","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","14","0","8","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","14","0","24","2","0.000000","0","0"
"/Game/NeoGame/Art/Models/skyobj_mat.skyobj_mat","14","0","4","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","14","0","2","1","0.000000","0","2"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","14","0","4","2","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","14","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","14","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","14","0","5","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","14","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","14","0","4","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","14","0","8","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","14","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","14","0","7","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","14","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","14","0","2","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","14","0","4","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","14","0","4","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","14","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","14","0","2","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","14","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","14","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","14","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","14","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","14","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","14","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","14","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","14","0","2","1","0.000000","0","0"
