"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","5","5","1","1.415681","0","5"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","5","5","1","1.339804","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.257531","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.235296","0","5"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","5.314948","0","6"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","1.335188","0","2"
"Globals","14","1997","0","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","14","16","16","2","14.122820","0","16"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","14","20","20","1","40.696583","0","20"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","14","20","20","1","36.022827","0","20"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","14","72","72","6","102.918770","0","72"
"/InterchangeAssets/gltf/M_Default.M_Default","14","72","72","6","86.010025","0","72"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","14","72","72","6","93.214905","0","72"
"","14","512","0","1","0.000000","513","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","14","28","28","6","24.695564","0","28"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","14","12","12","3","13.540014","0","12"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","14","72","52","6","58.401711","0","52"
"/ControlRig/M_Manip.M_Manip","14","4","4","1","4.253283","0","4"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","14","2","2","1","2.151221","0","2"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","14","56","40","6","30.424175","0","24"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","14","2","2","1","2.664070","0","2"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","14","2","2","1","2.310452","0","2"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","14","12","12","2","19.761812","0","12"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","14","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","14","215","215","1","0.000000","0","215"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","14","14","14","1","0.000000","0","14"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","14","4","4","1","4.456629","0","4"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","14","7","7","1","4.059928","0","7"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","14","7","7","1","0.000000","0","7"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","14","8","8","1","3.852276","0","8"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","14","8","8","1","0.000000","0","8"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","14","2","2","1","2.496746","0","2"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","14","20","20","1","21.037958","0","20"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","14","6","6","1","6.142181","0","6"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","14","6","6","1","5.374965","0","6"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","14","2","2","1","2.464305","0","2"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","14","2","2","1","1.136383","0","2"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","14","4","4","1","3.215899","0","4"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","14","12","12","1","11.519607","0","12"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","14","12","12","1","7.973996","0","12"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","14","2","2","1","1.010608","0","2"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","14","12","12","1","10.141236","0","12"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","14","8","8","1","7.996938","0","8"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","14","9","9","1","9.916797","0","9"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","14","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","14","4","4","1","2.200567","0","4"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","14","4","4","1","2.193345","0","4"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","14","5","5","1","1.580911","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","14","5","5","1","1.644997","0","5"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","14","4","4","1","2.338615","0","4"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","14","2","2","1","1.082844","0","2"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","14","2","2","1","1.166872","0","2"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","14","24","24","2","23.831753","0","24"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","14","10","10","1","10.105959","0","10"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","14","8","8","1","5.928419","0","8"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","14","20","20","1","14.480659","0","20"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","14","4","4","1","1.837885","0","4"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","14","2","2","1","2.128815","0","2"
"/Engine/VREditor/TransformGizmo/Main.Main","14","2","2","1","0.884542","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","14","4","4","1","2.267469","0","4"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","14","8","8","1","6.715599","0","8"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","14","4","2","2","2.224955","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","14","32","32","1","22.801994","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","14","2","2","1","1.959300","0","2"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","14","2","2","1","1.894804","0","2"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","14","5","5","1","2.549672","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","14","2","2","1","2.214463","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","14","8","0","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","14","20","0","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","14","2","0","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","14","8","0","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","14","4","4","1","3.092946","0","4"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","14","8","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","14","12","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","14","8","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","14","8","0","1","0.000000","0","0"
